,group,0,1,2,3,4,5,6,7,8,9,10,11
46,0,1.2457007734687615,0.298009980701595,-0.3280510141726027,-0.36108331265396393,-0.22326942270918676,0.18121915674252737,0.7838396503301561,0.42744051721962245,-0.27199584835078233,0.32654057286051685,0.4338068876342085,0.1729647738229459
47,0,-0.726222107486057,0.05322669240275453,-0.261756215566507,0.23469618796930936,-0.5960604220186805,0.38857637221472974,0.8649634147012104,-0.3372362404192865,-0.07404812316283585,0.28385409302504594,0.07420215460280999,0.45008789289073003
48,1,0.19177056296554504,0.1015110350012281,-0.16584471759489652,-0.11068089876361169,-0.1198501508145793,-0.06634293136207943,-0.22455338197810953,-0.12300497561165616,-0.03313584697089319,0.043814607083783125,0.3199739932304012,-0.114141472588865
49,1,0.12850132288997734,-0.26698932150002475,-0.040746170617049604,-0.17942163400967012,0.6282914045012707,0.08487399324682739,0.03460924685717618,-0.3126677545527043,-0.3750676555157423,0.5411904285286084,-0.029902626997769514,0.12679903465042458
50,1,-0.5458907218717819,-0.375578395005139,0.25813481152975476,0.293695501016524,0.5968567140503575,-0.7213490752066721,0.8433044270764087,0.5893948128461401,0.09349272329625782,-0.6842207212119635,0.346924965184333,-0.5567764232596865
51,1,-0.28201595715832595,-0.6367190369911023,0.29728308234477413,-0.37502729709814187,0.19770470123032796,-0.2577013706986327,-0.3239810237801838,-0.05663992759625856,0.23521276725049334,-0.2900540435447401,0.3012878571501488,-0.08235458315174876
52,1,-0.21457105002501103,0.4245029615291367,-0.5536752948702108,0.7123253132992445,0.11295456666568192,-0.4668703163592253,0.02067974969517713,-0.21241460769758355,-0.21192478722416647,-0.2891030157946911,-0.4755024597987577,-0.17319254758360997
53,1,0.13753291042497462,-0.19937985404299932,0.27882449339301474,0.20498336171126316,0.16545802105864707,-0.5535682509517886,-0.3078495754703903,0.002733541113049725,-0.1440047513888162,0.02646222868302503,0.4356960149602988,0.3636517452878695
54,1,-0.0593141007807919,0.7317869826456739,-0.1521029331508518,-0.19088289702904476,0.4107504538048681,-0.05767917108794134,-0.01768118994658807,-0.2454622127396561,0.19838191677823316,0.14242080383674235,-0.06664395784279517,-0.15024777852775945
55,1,0.14237242213506227,0.04820921652292076,0.2558611455034686,-0.33941409148294704,0.26417313162369277,0.11401792678670916,0.1290608024059887,-0.02112975156548911,0.027546899675085404,0.021123747308859825,0.019829810092852614,-0.021455025440884505
56,1,0.5914822015399607,-0.37112982200059985,-0.20878974472842082,0.11431811578297708,0.024933568611748797,-0.00735483319854076,0.4289018055109694,0.733720458407962,-0.1410124656208093,0.49310092750866436,0.0715447653466583,0.035501877321670094
57,1,-0.011929198730146466,-0.9016225182756608,-0.29783874118235226,-0.026028021628127507,-0.10235703019776635,-0.43357319833102254,0.21214542067202571,-0.025968203112722164,0.29187580851879674,0.08251256247123888,-0.4465764497961681,-0.3963682887508123
58,1,-0.8843856191169744,0.058763211779948935,0.9538883882588177,-0.3709047223541378,-0.27417361356297043,-0.5924810815084287,0.437981126507456,-0.1645304481521574,0.41193729840308013,1.118849866607281,-0.4572788479441345,-0.10994137160608873
59,1,0.5819684450391385,0.502592474431961,-0.024208902724338996,0.34676102205327125,-0.24071561023693835,0.15966182623657227,0.08136338615754857,0.3539009210442629,7.716806575094881e-05,0.190803075348424,0.0974208046048638,-0.5642345159909029
60,1,0.8986084306611644,-0.034101297087832744,0.08739816402934654,-0.037360541758208805,0.25961841278274717,-0.006001016034283972,-0.3821827842626756,0.07814773435680178,-0.0027999334966898257,-0.12219699105820493,-0.48193160143111413,-0.2187246713998435
61,1,-0.5607839719183227,-0.26228304757689697,-0.45643331972614853,-0.051971261554026066,0.0783695405505447,-0.05889315509879753,-0.23325808356615918,0.19295379334630386,0.46462536596370124,0.30640441928031825,-0.39249628676643195,-0.09051596592439379
62,1,-0.7973679368473362,-0.692134058818671,-0.22966523903141756,0.17809346047603936,-0.157947068100886,0.220523007554694,-0.3234881909852847,-0.30165044541338976,0.19719782969142968,0.14598584992784594,0.23322150469922553,-0.07354494257560076
63,1,0.9120279046426271,-0.15013942886738593,0.0673950982478728,0.41848190956603026,0.3397506577879336,-0.7057532599673707,0.2985558948190093,-0.2618384986670069,-0.5677834049181685,0.05607078788169335,0.251383390615739,0.2975704117236608
64,1,0.1631219940452179,-0.4411003548553126,-0.2919375819253149,0.14863397111341906,0.6728377133710945,0.15296936407814685,-0.0900861922747181,0.2654619664085542,0.3663583747822144,0.09197198084288531,-0.6692369383303785,0.23396519657598433
65,1,0.402326589088004,-0.2650414009954219,-0.2138122135308729,-0.04123100801737172,0.44286976567696085,-0.02442329320429507,-0.11818069675018915,0.15684686538494547,0.23377463476528684,0.10105005588073407,0.014433751911297962,0.12365627793511591
66,1,0.02277932940441065,-0.1982924155703699,-0.1958629096412125,-0.6294082697755795,-0.233822951279,0.10879042873021467,0.08777020545823307,-0.34586031057178657,-0.033502914052248256,-0.15364907593682137,-0.12947734253916895,0.2587968253173957
67,1,-0.06725230705493569,-0.2795645789009634,0.33783783081508334,0.6703745031302607,0.127353330020293,-0.11165524897187735,0.2619054559383578,-0.548041082908878,0.7161591650227822,-0.6794058879125638,0.06339458563388656,0.5428230169657562
68,1,-0.1388471155291781,0.3392727208013776,-0.20056650430710585,0.3890665542150691,0.20263002191240365,0.22893284973598912,-0.02568091065327548,0.536516911756046,-0.35836310336686483,0.24610105799285195,0.2799471382472605,0.3103512376726605
69,1,-0.47991864753566654,0.5841895406998499,-0.4072398651827127,0.1995035306137652,-0.2550590220541052,-0.0761208874543105,0.07935304699837017,0.6050588632543837,-0.37459862103774844,-0.1565787028521623,-0.0710605383095279,0.07033651292632842
70,1,0.05790571854473509,0.2371869276352273,0.44132487951858174,-0.17954406159826708,-0.22172488080698105,0.485594279517456,0.5808498448055407,-0.4490933716305911,0.47204849871159976,0.17511262662955157,0.24392341097968784,-0.2547944331139489
71,1,0.5954585119600547,-0.25123845365162234,-0.1940444342292975,0.16387281465547018,-0.4212983746103924,-0.08351014387109856,-0.08928697352022233,-0.08967227652122128,0.17306780761765303,0.10655527030231729,0.021934957219509388,-0.36207777585013956
72,1,0.28221874571998007,0.379217093518063,-0.12122588500961884,-0.6878642243686806,-0.12486775630659953,-0.42309655584330125,-0.23635136833712173,-0.4202046270876405,-0.064306808622239,-0.061346861465527876,0.02408567857979929,-0.1879092327878111
73,1,0.15865705669968888,0.6559464514025144,-0.3441209172911699,-0.48070020202499053,0.3719070718039667,0.061274050723045245,-0.04165050914199055,-0.10441978104531915,0.11735593429320976,-0.33283242180256,-0.20947584024594634,-0.08658481238941879
74,1,-0.3860113449987214,-0.8337442294324114,0.522729604514717,-0.5339521546472252,0.8228464312593606,0.31622477522881526,0.6618634460461675,-0.24090156217439102,-0.13544392894275775,0.009538587536758136,0.11542374750174801,-0.09051665988251442
75,1,-0.34519765483668063,0.6694236856591307,-0.4567750529877397,0.05160625622751703,0.4324579440130814,0.20701690927082358,0.024263634631464928,-0.2351500321291476,-0.2867051013954349,-0.01993235979420896,-0.34895759560226847,-0.1907794740766929
76,1,-0.07807436033288837,0.4236826071421432,-0.1430988188955869,0.3151324449586415,-0.07401205218378908,-0.004376229843517117,0.008773458067035436,-0.5354419397341162,-0.20390458144389476,0.00364402770081354,0.5814753031429577,-0.01713173689899198
77,1,0.3955911265416744,-0.5849239006768544,-0.14514837106299644,0.25517674129819146,-0.513792186910194,-0.16758979787059755,-0.08019760759848099,0.24361757002214565,-0.2835631668767356,-0.14055416971896528,-0.11492897338488274,-0.28596505525295457
78,1,-0.2846199695653887,-0.24224012299770126,-0.3755501211261831,-0.4874103696889093,-0.03000942031777517,-0.012271785883765502,-0.03077469520205076,0.35697892627680433,0.031092756538056585,0.08059976383026639,-0.11887289890628475,0.26501534753117467
79,1,-0.49404528337388337,0.1976725974913507,0.23514317867214915,0.0021066352222244575,0.8805302485538924,-0.36912866529490324,-0.5112399329677872,0.3064414436121473,-0.46310063794069833,0.05035455511418918,0.28550145067256016,-0.2996278952176699
80,1,-0.14889471973876933,-0.10628897415269485,0.6818756370486988,0.35500528348222793,0.0801675449004907,-0.2894696677204375,-0.6310486099420248,-0.4491811744691857,-0.46539876765946486,-0.18448438664944117,-0.28342939557747926,0.14354215312984417
81,1,-0.9596772533126658,0.6408684982254573,0.571780353522801,0.19369875113964408,0.22974323376240405,-0.1897328466748408,-0.12924828501501262,0.14135400500655615,-0.1245599240533534,0.1669020339167129,0.23868793599425278,0.546956479520611
